DisplayName: ObjectModel.can1:mac54/iDrive.Accu@IPS_10.183.155.184,SignalName: ObjectModel.can1:mac54/iDrive.Signal.Accu@IPS_10.183.155.184,Source: RC06,Unit: rev,SignalType: Analog
16:12:2014 16:16:47:290,0,,,
16:12:2014 16:16:47:290,1,,,
16:12:2014 16:16:47:307,1,,,
16:12:2014 16:16:47:307,0,,,
16:12:2014 16:16:47:358,0,,,
16:12:2014 16:16:47:358,1,,,
16:12:2014 16:16:47:394,1,,,
16:12:2014 16:16:47:394,0,,,
16:12:2014 16:16:47:462,0,,,
16:12:2014 16:16:47:462,1,,,
16:12:2014 16:16:47:479,1,,,
16:12:2014 16:16:47:479,0,,,
16:12:2014 16:16:47:577,0,,,
16:12:2014 16:16:47:577,1,,,
16:12:2014 16:16:47:593,1,,,
16:12:2014 16:16:47:593,0,,,
16:12:2014 16:16:47:626,0,,,
16:12:2014 16:16:47:626,1,,,
16:12:2014 16:16:47:643,1,,,
16:12:2014 16:16:47:643,0,,,
16:12:2014 16:16:47:692,0,,,
16:12:2014 16:16:47:692,1,,,
16:12:2014 16:16:47:708,1,,,
16:12:2014 16:16:47:708,0,,,
16:12:2014 16:16:47:724,0,,,
16:12:2014 16:16:47:724,1,,,
16:12:2014 16:16:47:740,1,,,
16:12:2014 16:16:47:740,0,,,
16:12:2014 16:16:47:836,0,,,
16:12:2014 16:16:47:836,1,,,
16:12:2014 16:16:47:853,1,,,
16:12:2014 16:16:47:853,0,,,
16:12:2014 16:16:47:870,0,,,
16:12:2014 16:16:47:870,1,,,
16:12:2014 16:16:47:887,1,,,
16:12:2014 16:16:47:887,0,,,
16:12:2014 16:16:47:906,0,,,
16:12:2014 16:16:47:906,1,,,
16:12:2014 16:16:47:923,1,,,
16:12:2014 16:16:47:923,0,,,
16:12:2014 16:16:48:042,0,,,
16:12:2014 16:16:48:042,1,,,
16:12:2014 16:16:48:059,1,,,
16:12:2014 16:16:48:059,0,,,
16:12:2014 16:16:48:163,0,,,
16:12:2014 16:16:48:163,1,,,
16:12:2014 16:16:48:180,1,,,
16:12:2014 16:16:48:180,0,,,
16:12:2014 16:16:48:299,0,,,
16:12:2014 16:16:48:299,1,,,
16:12:2014 16:16:48:316,1,,,
16:12:2014 16:16:48:316,0,,,
16:12:2014 16:16:48:437,0,,,
16:12:2014 16:16:48:437,1,,,
16:12:2014 16:16:48:454,1,,,
16:12:2014 16:16:48:454,0,,,
16:12:2014 16:16:48:522,0,,,
16:12:2014 16:16:48:522,1,,,
16:12:2014 16:16:48:539,1,,,
16:12:2014 16:16:48:539,0,,,
16:12:2014 16:16:48:556,0,,,
16:12:2014 16:16:48:556,1,,,
16:12:2014 16:16:48:573,1,,,
16:12:2014 16:16:48:573,0,,,
16:12:2014 16:16:48:660,0,,,
16:12:2014 16:16:48:660,1,,,
16:12:2014 16:16:48:677,1,,,
16:12:2014 16:16:48:677,0,,,
16:12:2014 16:16:48:694,0,,,
16:12:2014 16:16:48:694,1,,,
16:12:2014 16:16:48:728,1,,,
16:12:2014 16:16:48:728,0,,,
16:12:2014 16:16:48:812,0,,,
16:12:2014 16:16:48:812,1,,,
16:12:2014 16:16:48:829,1,,,
16:12:2014 16:16:48:829,0,,,
16:12:2014 16:16:48:861,0,,,
16:12:2014 16:16:48:861,1,,,
16:12:2014 16:16:48:878,1,,,
16:12:2014 16:16:48:878,0,,,
16:12:2014 16:16:48:963,0,,,
16:12:2014 16:16:48:963,1,,,
16:12:2014 16:16:48:995,1,,,
16:12:2014 16:16:48:995,0,,,
16:12:2014 16:16:49:123,0,,,
16:12:2014 16:16:49:123,1,,,
16:12:2014 16:16:49:139,1,,,
16:12:2014 16:16:49:139,0,,,
16:12:2014 16:16:49:236,0,,,
16:12:2014 16:16:49:236,1,,,
16:12:2014 16:16:49:253,1,,,
16:12:2014 16:16:49:253,0,,,
16:12:2014 16:16:49:370,0,,,
16:12:2014 16:16:49:370,1,,,
16:12:2014 16:16:49:387,1,,,
16:12:2014 16:16:49:387,0,,,
16:12:2014 16:16:49:491,0,,,
16:12:2014 16:16:49:491,1,,,
16:12:2014 16:16:49:508,1,,,
16:12:2014 16:16:49:508,0,,,
16:12:2014 16:16:49:557,0,,,
16:12:2014 16:16:49:557,1,,,
16:12:2014 16:16:49:574,1,,,
16:12:2014 16:16:49:574,0,,,
16:12:2014 16:16:49:624,0,,,
16:12:2014 16:16:49:624,1,,,
16:12:2014 16:16:49:641,1,,,
16:12:2014 16:16:49:641,0,,,
16:12:2014 16:16:49:658,0,,,
16:12:2014 16:16:49:658,1,,,
16:12:2014 16:16:49:692,1,,,
16:12:2014 16:16:49:692,0,,,
16:12:2014 16:16:49:709,0,,,
16:12:2014 16:16:49:709,1,,,
16:12:2014 16:16:49:726,1,,,
16:12:2014 16:16:49:726,0,,,
16:12:2014 16:16:49:845,0,,,
16:12:2014 16:16:49:845,1,,,
16:12:2014 16:16:49:862,1,,,
16:12:2014 16:16:49:862,0,,,
16:12:2014 16:16:49:896,0,,,
16:12:2014 16:16:49:896,1,,,
16:12:2014 16:16:49:913,1,,,
16:12:2014 16:16:49:913,0,,,
16:12:2014 16:16:49:964,0,,,
16:12:2014 16:16:49:964,1,,,
16:12:2014 16:16:49:981,1,,,
16:12:2014 16:16:49:981,0,,,
16:12:2014 16:16:50:016,0,,,
16:12:2014 16:16:50:016,1,,,
16:12:2014 16:16:50:034,1,,,
16:12:2014 16:16:50:034,0,,,
16:12:2014 16:16:50:152,0,,,
16:12:2014 16:16:50:152,1,,,
16:12:2014 16:16:50:169,1,,,
16:12:2014 16:16:50:169,0,,,
16:12:2014 16:16:50:267,0,,,
16:12:2014 16:16:50:267,1,,,
16:12:2014 16:16:50:285,1,,,
16:12:2014 16:16:50:285,0,,,
16:12:2014 16:16:50:302,0,,,
16:12:2014 16:16:50:302,1,,,
16:12:2014 16:16:50:319,1,,,
16:12:2014 16:16:50:319,0,,,
16:12:2014 16:16:50:419,0,,,
16:12:2014 16:16:50:419,1,,,
16:12:2014 16:16:50:436,1,,,
16:12:2014 16:16:50:436,0,,,
16:12:2014 16:16:50:453,0,,,
16:12:2014 16:16:50:453,1,,,
16:12:2014 16:16:50:470,1,,,
16:12:2014 16:16:50:470,0,,,
16:12:2014 16:16:50:556,0,,,
16:12:2014 16:16:50:556,1,,,
16:12:2014 16:16:50:590,1,,,
16:12:2014 16:16:50:590,0,,,
16:12:2014 16:16:50:606,0,,,
16:12:2014 16:16:50:606,1,,,
16:12:2014 16:16:50:624,1,,,
16:12:2014 16:16:50:624,0,,,
16:12:2014 16:16:50:711,0,,,
16:12:2014 16:16:50:711,1,,,
16:12:2014 16:16:50:728,1,,,
16:12:2014 16:16:50:728,0,,,
16:12:2014 16:16:50:744,0,,,
16:12:2014 16:16:50:744,1,,,
16:12:2014 16:16:50:761,1,,,
16:12:2014 16:16:50:761,0,,,
16:12:2014 16:16:50:830,0,,,
16:12:2014 16:16:50:830,1,,,
16:12:2014 16:16:50:847,1,,,
16:12:2014 16:16:50:847,0,,,
16:12:2014 16:16:50:865,0,,,
16:12:2014 16:16:50:865,1,,,
16:12:2014 16:16:50:883,1,,,
16:12:2014 16:16:50:883,0,,,
16:12:2014 16:16:50:968,0,,,
16:12:2014 16:16:50:968,1,,,
16:12:2014 16:16:50:984,1,,,
16:12:2014 16:16:50:984,0,,,
16:12:2014 16:16:51:001,0,,,
16:12:2014 16:16:51:001,1,,,
16:12:2014 16:16:51:018,1,,,
16:12:2014 16:16:51:018,0,,,
16:12:2014 16:16:51:120,0,,,
16:12:2014 16:16:51:120,1,,,
16:12:2014 16:16:51:138,1,,,
16:12:2014 16:16:51:138,0,,,
16:12:2014 16:16:51:171,0,,,
16:12:2014 16:16:51:171,1,,,
16:12:2014 16:16:51:187,1,,,
16:12:2014 16:16:51:187,0,,,
16:12:2014 16:16:51:268,0,,,
16:12:2014 16:16:51:268,1,,,
16:12:2014 16:16:51:285,1,,,
16:12:2014 16:16:51:285,0,,,
16:12:2014 16:16:51:367,0,,,
16:12:2014 16:16:51:367,1,,,
16:12:2014 16:16:51:384,1,,,
16:12:2014 16:16:51:384,0,,,
16:12:2014 16:16:51:536,0,,,
16:12:2014 16:16:51:536,1,,,
16:12:2014 16:16:51:555,1,,,
16:12:2014 16:16:51:555,0,,,
16:12:2014 16:16:51:572,0,,,
16:12:2014 16:16:51:572,1,,,
16:12:2014 16:16:51:589,1,,,
16:12:2014 16:16:51:589,0,,,
16:12:2014 16:16:51:673,0,,,
16:12:2014 16:16:51:673,1,,,
16:12:2014 16:16:51:690,1,,,
16:12:2014 16:16:51:690,0,,,
16:12:2014 16:16:51:707,0,,,
16:12:2014 16:16:51:707,1,,,
16:12:2014 16:16:51:724,1,,,
16:12:2014 16:16:51:724,0,,,
16:12:2014 16:16:51:828,0,,,
16:12:2014 16:16:51:828,1,,,
16:12:2014 16:16:51:845,1,,,
16:12:2014 16:16:51:845,0,,,
16:12:2014 16:16:51:964,0,,,
16:12:2014 16:16:51:964,1,,,
16:12:2014 16:16:51:999,1,,,
16:12:2014 16:16:51:999,0,,,
16:12:2014 16:16:52:018,0,,,
16:12:2014 16:16:52:018,1,,,
16:12:2014 16:16:52:035,1,,,
16:12:2014 16:16:52:035,0,,,
16:12:2014 16:16:52:069,0,,,
16:12:2014 16:16:52:069,1,,,
16:12:2014 16:16:52:085,1,,,
16:12:2014 16:16:52:085,0,,,
16:12:2014 16:16:52:117,0,,,
16:12:2014 16:16:52:117,1,,,
16:12:2014 16:16:52:133,1,,,
16:12:2014 16:16:52:133,0,,,
16:12:2014 16:16:52:229,0,,,
16:12:2014 16:16:52:229,1,,,
16:12:2014 16:16:52:245,1,,,
16:12:2014 16:16:52:245,0,,,
16:12:2014 16:16:52:376,0,,,
16:12:2014 16:16:52:376,1,,,
16:12:2014 16:16:52:393,1,,,
16:12:2014 16:16:52:393,0,,,
16:12:2014 16:16:52:490,0,,,
16:12:2014 16:16:52:490,1,,,
16:12:2014 16:16:52:506,1,,,
16:12:2014 16:16:52:506,0,,,
16:12:2014 16:16:52:570,0,,,
16:12:2014 16:16:52:570,1,,,
16:12:2014 16:16:52:586,1,,,
16:12:2014 16:16:52:586,0,,,
16:12:2014 16:16:52:634,0,,,
16:12:2014 16:16:52:634,1,,,
16:12:2014 16:16:52:650,1,,,
16:12:2014 16:16:52:650,0,,,
16:12:2014 16:16:52:667,0,,,
16:12:2014 16:16:52:667,1,,,
16:12:2014 16:16:52:684,1,,,
16:12:2014 16:16:52:684,0,,,
16:12:2014 16:16:52:787,0,,,
16:12:2014 16:16:52:787,1,,,
16:12:2014 16:16:52:804,1,,,
16:12:2014 16:16:52:804,0,,,
16:12:2014 16:16:52:940,0,,,
16:12:2014 16:16:52:940,1,,,
16:12:2014 16:16:52:957,1,,,
16:12:2014 16:16:52:957,0,,,
16:12:2014 16:16:52:974,0,,,
16:12:2014 16:16:52:974,1,,,
16:12:2014 16:16:52:990,1,,,
16:12:2014 16:16:52:990,0,,,
16:12:2014 16:16:53:091,0,,,
16:12:2014 16:16:53:091,1,,,
16:12:2014 16:16:53:108,1,,,
16:12:2014 16:16:53:108,0,,,
16:12:2014 16:16:53:124,0,,,
16:12:2014 16:16:53:124,1,,,
16:12:2014 16:16:53:156,1,,,
16:12:2014 16:16:53:156,0,,,
16:12:2014 16:16:53:204,0,,,
16:12:2014 16:16:53:204,1,,,
16:12:2014 16:16:53:220,1,,,
16:12:2014 16:16:53:220,0,,,
16:12:2014 16:16:53:348,0,,,
16:12:2014 16:16:53:348,1,,,
16:12:2014 16:16:53:364,1,,,
16:12:2014 16:16:53:364,0,,,
16:12:2014 16:16:53:380,0,,,
16:12:2014 16:16:53:380,1,,,
16:12:2014 16:16:53:412,1,,,
16:12:2014 16:16:53:412,0,,,
16:12:2014 16:16:53:640,0,,,
16:12:2014 16:16:53:640,1,,,
16:12:2014 16:16:53:657,1,,,
16:12:2014 16:16:53:657,0,,,
16:12:2014 16:16:53:673,0,,,
16:12:2014 16:16:53:673,1,,,
16:12:2014 16:16:53:690,1,,,
16:12:2014 16:16:53:690,0,,,
16:12:2014 16:16:53:819,0,,,
16:12:2014 16:16:53:819,1,,,
16:12:2014 16:16:53:835,1,,,
16:12:2014 16:16:53:835,0,,,
16:12:2014 16:16:53:989,0,,,
16:12:2014 16:16:53:989,1,,,
16:12:2014 16:16:54:006,1,,,
16:12:2014 16:16:54:006,0,,,
16:12:2014 16:16:54:074,0,,,
16:12:2014 16:16:54:074,1,,,
16:12:2014 16:16:54:107,1,,,
16:12:2014 16:16:54:107,0,,,
16:12:2014 16:16:54:123,0,,,
16:12:2014 16:16:54:123,1,,,
16:12:2014 16:16:54:139,1,,,
16:12:2014 16:16:54:139,0,,,
16:12:2014 16:16:54:241,0,,,
16:12:2014 16:16:54:241,1,,,
16:12:2014 16:16:54:259,1,,,
16:12:2014 16:16:54:259,0,,,
16:12:2014 16:16:54:276,0,,,
16:12:2014 16:16:54:276,1,,,
16:12:2014 16:16:54:293,1,,,
16:12:2014 16:16:54:293,0,,,
16:12:2014 16:16:54:326,0,,,
16:12:2014 16:16:54:326,1,,,
16:12:2014 16:16:54:360,1,,,
16:12:2014 16:16:54:360,0,,,
16:12:2014 16:16:54:499,0,,,
16:12:2014 16:16:54:499,1,,,
16:12:2014 16:16:54:515,1,,,
16:12:2014 16:16:54:515,0,,,
16:12:2014 16:16:54:549,0,,,
16:12:2014 16:16:54:549,1,,,
16:12:2014 16:16:54:566,1,,,
16:12:2014 16:16:54:566,0,,,
16:12:2014 16:16:54:634,0,,,
16:12:2014 16:16:54:634,1,,,
16:12:2014 16:16:54:651,1,,,
16:12:2014 16:16:54:651,0,,,
16:12:2014 16:16:54:685,0,,,
16:12:2014 16:16:54:685,1,,,
16:12:2014 16:16:54:703,1,,,
16:12:2014 16:16:54:703,0,,,
16:12:2014 16:16:54:776,0,,,
16:12:2014 16:16:54:776,1,,,
16:12:2014 16:16:54:809,1,,,
16:12:2014 16:16:54:809,0,,,
16:12:2014 16:16:54:895,0,,,
16:12:2014 16:16:54:895,1,,,
16:12:2014 16:16:54:912,1,,,
16:12:2014 16:16:54:912,0,,,
16:12:2014 16:16:54:949,0,,,
16:12:2014 16:16:54:949,1,,,
16:12:2014 16:16:54:966,1,,,
16:12:2014 16:16:54:966,0,,,
16:12:2014 16:16:55:051,0,,,
16:12:2014 16:16:55:051,1,,,
16:12:2014 16:16:55:068,1,,,
16:12:2014 16:16:55:068,0,,,
16:12:2014 16:16:55:085,0,,,
16:12:2014 16:16:55:085,1,,,
16:12:2014 16:16:55:102,1,,,
16:12:2014 16:16:55:102,0,,,
16:12:2014 16:16:55:190,0,,,
16:12:2014 16:16:55:190,1,,,
16:12:2014 16:16:55:207,1,,,
16:12:2014 16:16:55:207,0,,,
16:12:2014 16:16:55:224,0,,,
16:12:2014 16:16:55:224,1,,,
16:12:2014 16:16:55:258,1,,,
16:12:2014 16:16:55:258,0,,,
16:12:2014 16:16:55:396,0,,,
16:12:2014 16:16:55:396,1,,,
16:12:2014 16:16:55:430,1,,,
16:12:2014 16:16:55:430,0,,,
16:12:2014 16:16:55:481,0,,,
16:12:2014 16:16:55:481,1,,,
16:12:2014 16:16:55:515,1,,,
16:12:2014 16:16:55:515,0,,,
16:12:2014 16:16:55:532,0,,,
16:12:2014 16:16:55:532,1,,,
16:12:2014 16:16:55:549,1,,,
16:12:2014 16:16:55:549,0,,,
16:12:2014 16:16:55:637,0,,,
16:12:2014 16:16:55:637,1,,,
16:12:2014 16:16:55:654,1,,,
16:12:2014 16:16:55:654,0,,,
16:12:2014 16:16:55:791,0,,,
16:12:2014 16:16:55:791,1,,,
16:12:2014 16:16:55:811,1,,,
16:12:2014 16:16:55:811,0,,,
16:12:2014 16:16:55:925,0,,,
16:12:2014 16:16:55:925,1,,,
16:12:2014 16:16:55:959,1,,,
16:12:2014 16:16:55:959,0,,,
16:12:2014 16:16:55:975,0,,,
16:12:2014 16:16:55:975,1,,,
16:12:2014 16:16:55:991,1,,,
16:12:2014 16:16:55:991,0,,,
16:12:2014 16:16:56:039,0,,,
16:12:2014 16:16:56:039,1,,,
16:12:2014 16:16:56:055,1,,,
16:12:2014 16:16:56:055,0,,,
16:12:2014 16:16:56:087,0,,,
16:12:2014 16:16:56:087,1,,,
16:12:2014 16:16:56:103,1,,,
16:12:2014 16:16:56:103,0,,,
16:12:2014 16:16:56:199,0,,,
16:12:2014 16:16:56:199,1,,,
16:12:2014 16:16:56:216,1,,,
16:12:2014 16:16:56:216,0,,,
16:12:2014 16:16:56:232,0,,,
16:12:2014 16:16:56:232,1,,,
16:12:2014 16:16:56:249,1,,,
16:12:2014 16:16:56:249,0,,,
16:12:2014 16:16:56:378,0,,,
16:12:2014 16:16:56:378,1,,,
16:12:2014 16:16:56:411,1,,,
16:12:2014 16:16:56:411,0,,,
16:12:2014 16:16:56:538,0,,,
16:12:2014 16:16:56:538,1,,,
16:12:2014 16:16:56:554,1,,,
16:12:2014 16:16:56:554,0,,,
16:12:2014 16:16:56:634,0,,,
16:12:2014 16:16:56:634,1,,,
16:12:2014 16:16:56:650,1,,,
16:12:2014 16:16:56:650,0,,,
16:12:2014 16:16:56:682,0,,,
16:12:2014 16:16:56:682,1,,,
16:12:2014 16:16:56:698,1,,,
16:12:2014 16:16:56:698,0,,,
16:12:2014 16:16:56:826,0,,,
16:12:2014 16:16:56:826,1,,,
16:12:2014 16:16:56:858,1,,,
16:12:2014 16:16:56:858,0,,,
16:12:2014 16:16:56:987,0,,,
16:12:2014 16:16:56:987,1,,,
16:12:2014 16:16:57:002,1,,,
16:12:2014 16:16:57:002,0,,,
16:12:2014 16:16:57:019,0,,,
16:12:2014 16:16:57:019,1,,,
16:12:2014 16:16:57:034,1,,,
16:12:2014 16:16:57:034,0,,,
16:12:2014 16:16:57:098,0,,,
16:12:2014 16:16:57:098,1,,,
16:12:2014 16:16:57:114,1,,,
16:12:2014 16:16:57:114,0,,,
16:12:2014 16:16:57:130,0,,,
16:12:2014 16:16:57:130,1,,,
16:12:2014 16:16:57:146,1,,,
16:12:2014 16:16:57:146,0,,,
16:12:2014 16:16:57:243,0,,,
16:12:2014 16:16:57:243,1,,,
16:12:2014 16:16:57:259,1,,,
16:12:2014 16:16:57:259,0,,,
16:12:2014 16:16:57:292,0,,,
16:12:2014 16:16:57:292,1,,,
16:12:2014 16:16:57:308,1,,,
16:12:2014 16:16:57:308,0,,,
16:12:2014 16:16:57:388,0,,,
16:12:2014 16:16:57:388,1,,,
16:12:2014 16:16:57:404,1,,,
16:12:2014 16:16:57:404,0,,,
16:12:2014 16:16:57:468,0,,,
16:12:2014 16:16:57:468,1,,,
16:12:2014 16:16:57:484,1,,,
16:12:2014 16:16:57:484,0,,,
16:12:2014 16:16:57:629,0,,,
16:12:2014 16:16:57:629,1,,,
16:12:2014 16:16:57:645,1,,,
16:12:2014 16:16:57:645,0,,,
16:12:2014 16:16:57:661,0,,,
16:12:2014 16:16:57:661,1,,,
16:12:2014 16:16:57:678,1,,,
16:12:2014 16:16:57:678,0,,,
16:12:2014 16:16:57:933,0,,,
16:12:2014 16:16:57:933,1,,,
16:12:2014 16:16:57:949,1,,,
16:12:2014 16:16:57:949,0,,,
16:12:2014 16:16:57:966,0,,,
16:12:2014 16:16:57:966,1,,,
16:12:2014 16:16:57:983,1,,,
16:12:2014 16:16:57:983,0,,,
16:12:2014 16:16:58:103,0,,,
16:12:2014 16:16:58:103,1,,,
16:12:2014 16:16:58:121,1,,,
16:12:2014 16:16:58:121,0,,,
16:12:2014 16:16:58:272,0,,,
16:12:2014 16:16:58:272,1,,,
16:12:2014 16:16:58:292,1,,,
16:12:2014 16:16:58:292,0,,,
16:12:2014 16:16:58:377,0,,,
16:12:2014 16:16:58:377,1,,,
16:12:2014 16:16:58:394,1,,,
16:12:2014 16:16:58:394,0,,,
16:12:2014 16:16:58:411,0,,,
16:12:2014 16:16:58:411,1,,,
16:12:2014 16:16:58:428,1,,,
16:12:2014 16:16:58:428,0,,,
16:12:2014 16:16:58:549,0,,,
16:12:2014 16:16:58:549,1,,,
16:12:2014 16:16:58:566,1,,,
16:12:2014 16:16:58:566,0,,,
16:12:2014 16:16:58:720,0,,,
16:12:2014 16:16:58:720,1,,,
16:12:2014 16:16:58:740,1,,,
16:12:2014 16:16:58:740,0,,,
16:12:2014 16:16:58:757,0,,,
16:12:2014 16:16:58:757,1,,,
16:12:2014 16:16:58:774,1,,,
16:12:2014 16:16:58:774,0,,,
16:12:2014 16:16:58:791,0,,,
16:12:2014 16:16:58:791,1,,,
16:12:2014 16:16:58:808,1,,,
16:12:2014 16:16:58:808,0,,,
16:12:2014 16:16:58:910,0,,,
16:12:2014 16:16:58:910,1,,,
16:12:2014 16:16:58:928,1,,,
16:12:2014 16:16:58:928,0,,,
16:12:2014 16:16:58:964,0,,,
16:12:2014 16:16:58:964,1,,,
16:12:2014 16:16:58:981,1,,,
16:12:2014 16:16:58:981,0,,,
16:12:2014 16:16:59:049,0,,,
16:12:2014 16:16:59:049,1,,,
16:12:2014 16:16:59:066,1,,,
16:12:2014 16:16:59:066,0,,,
16:12:2014 16:16:59:100,0,,,
16:12:2014 16:16:59:100,1,,,
16:12:2014 16:16:59:117,1,,,
16:12:2014 16:16:59:117,0,,,
16:12:2014 16:16:59:134,0,,,
16:12:2014 16:16:59:134,1,,,
16:12:2014 16:16:59:151,1,,,
16:12:2014 16:16:59:151,0,,,
16:12:2014 16:16:59:287,0,,,
16:12:2014 16:16:59:287,1,,,
16:12:2014 16:16:59:303,1,,,
16:12:2014 16:16:59:303,0,,,
16:12:2014 16:16:59:319,0,,,
16:12:2014 16:16:59:319,1,,,
16:12:2014 16:16:59:335,1,,,
16:12:2014 16:16:59:335,0,,,
16:12:2014 16:16:59:479,0,,,
16:12:2014 16:16:59:479,1,,,
16:12:2014 16:16:59:495,1,,,
16:12:2014 16:16:59:495,0,,,
16:12:2014 16:16:59:511,0,,,
16:12:2014 16:16:59:511,1,,,
16:12:2014 16:16:59:527,1,,,
16:12:2014 16:16:59:527,0,,,
16:12:2014 16:16:59:591,0,,,
16:12:2014 16:16:59:591,1,,,
16:12:2014 16:16:59:607,1,,,
16:12:2014 16:16:59:607,0,,,
16:12:2014 16:16:59:623,0,,,
16:12:2014 16:16:59:623,1,,,
16:12:2014 16:16:59:639,1,,,
16:12:2014 16:16:59:639,0,,,
16:12:2014 16:16:59:671,0,,,
16:12:2014 16:16:59:671,1,,,
16:12:2014 16:16:59:687,1,,,
16:12:2014 16:16:59:687,0,,,
16:12:2014 16:16:59:783,0,,,
16:12:2014 16:16:59:783,1,,,
16:12:2014 16:16:59:800,1,,,
16:12:2014 16:16:59:800,0,,,
16:12:2014 16:16:59:816,0,,,
16:12:2014 16:16:59:816,1,,,
16:12:2014 16:16:59:832,1,,,
16:12:2014 16:16:59:832,0,,,
16:12:2014 16:16:59:928,0,,,
16:12:2014 16:16:59:928,1,,,
16:12:2014 16:16:59:944,1,,,
16:12:2014 16:16:59:944,0,,,
16:12:2014 16:16:59:960,0,,,
16:12:2014 16:16:59:960,1,,,
16:12:2014 16:16:59:992,1,,,
16:12:2014 16:16:59:992,0,,,
16:12:2014 16:17:00:121,0,,,
16:12:2014 16:17:00:121,1,,,
16:12:2014 16:17:00:137,1,,,
16:12:2014 16:17:00:137,0,,,
16:12:2014 16:17:00:153,0,,,
16:12:2014 16:17:00:153,1,,,
16:12:2014 16:17:00:185,1,,,
16:12:2014 16:17:00:185,0,,,
16:12:2014 16:17:00:312,0,,,
16:12:2014 16:17:00:312,1,,,
16:12:2014 16:17:00:328,1,,,
16:12:2014 16:17:00:328,0,,,
16:12:2014 16:17:00:345,0,,,
16:12:2014 16:17:00:345,1,,,
16:12:2014 16:17:00:377,1,,,
16:12:2014 16:17:00:377,0,,,
16:12:2014 16:17:00:393,0,,,
16:12:2014 16:17:00:393,1,,,
16:12:2014 16:17:00:409,1,,,
16:12:2014 16:17:00:409,0,,,
16:12:2014 16:17:00:505,0,,,
16:12:2014 16:17:00:505,1,,,
16:12:2014 16:17:00:521,1,,,
16:12:2014 16:17:00:521,0,,,
16:12:2014 16:17:00:537,0,,,
16:12:2014 16:17:00:537,1,,,
16:12:2014 16:17:00:553,1,,,
16:12:2014 16:17:00:553,0,,,
16:12:2014 16:17:00:650,0,,,
16:12:2014 16:17:00:650,1,,,
16:12:2014 16:17:00:666,1,,,
16:12:2014 16:17:00:666,0,,,
16:12:2014 16:17:00:698,0,,,
16:12:2014 16:17:00:698,1,,,
16:12:2014 16:17:00:714,1,,,
16:12:2014 16:17:00:714,0,,,
16:12:2014 16:17:00:730,0,,,
16:12:2014 16:17:00:730,1,,,
16:12:2014 16:17:00:746,1,,,
16:12:2014 16:17:00:746,0,,,
16:12:2014 16:17:00:810,0,,,
16:12:2014 16:17:00:810,1,,,
16:12:2014 16:17:00:826,1,,,
16:12:2014 16:17:00:826,0,,,
16:12:2014 16:17:00:842,0,,,
16:12:2014 16:17:00:842,1,,,
16:12:2014 16:17:00:858,1,,,
16:12:2014 16:17:00:858,0,,,
16:12:2014 16:17:00:986,0,,,
16:12:2014 16:17:00:986,1,,,
16:12:2014 16:17:01:018,1,,,
16:12:2014 16:17:01:018,0,,,
16:12:2014 16:17:01:034,0,,,
16:12:2014 16:17:01:034,1,,,
16:12:2014 16:17:01:050,1,,,
16:12:2014 16:17:01:050,0,,,
16:12:2014 16:17:01:147,0,,,
16:12:2014 16:17:01:147,1,,,
16:12:2014 16:17:01:163,1,,,
16:12:2014 16:17:01:163,0,,,
16:12:2014 16:17:01:179,0,,,
16:12:2014 16:17:01:179,1,,,
16:12:2014 16:17:01:211,1,,,
16:12:2014 16:17:01:211,0,,,
16:12:2014 16:17:01:291,0,,,
16:12:2014 16:17:01:291,1,,,
16:12:2014 16:17:01:307,1,,,
16:12:2014 16:17:01:307,0,,,
16:12:2014 16:17:01:339,0,,,
16:12:2014 16:17:01:339,1,,,
16:12:2014 16:17:01:355,1,,,
16:12:2014 16:17:01:355,0,,,
16:12:2014 16:17:01:371,0,,,
16:12:2014 16:17:01:371,1,,,
16:12:2014 16:17:01:404,1,,,
16:12:2014 16:17:01:404,0,,,
16:12:2014 16:17:01:532,0,,,
16:12:2014 16:17:01:532,1,,,
16:12:2014 16:17:01:548,1,,,
16:12:2014 16:17:01:548,0,,,
16:12:2014 16:17:01:564,0,,,
16:12:2014 16:17:01:564,1,,,
16:12:2014 16:17:01:596,1,,,
16:12:2014 16:17:01:596,0,,,
16:12:2014 16:17:01:676,0,,,
16:12:2014 16:17:01:676,1,,,
16:12:2014 16:17:01:692,1,,,
16:12:2014 16:17:01:692,0,,,
16:12:2014 16:17:01:724,0,,,
16:12:2014 16:17:01:724,1,,,
16:12:2014 16:17:01:740,1,,,
16:12:2014 16:17:01:740,0,,,
16:12:2014 16:17:01:757,0,,,
16:12:2014 16:17:01:757,1,,,
16:12:2014 16:17:01:773,1,,,
16:12:2014 16:17:01:773,0,,,
16:12:2014 16:17:01:871,0,,,
16:12:2014 16:17:01:871,1,,,
16:12:2014 16:17:01:890,1,,,
16:12:2014 16:17:01:890,0,,,
16:12:2014 16:17:01:922,0,,,
16:12:2014 16:17:01:922,1,,,
16:12:2014 16:17:01:938,1,,,
16:12:2014 16:17:01:938,0,,,
16:12:2014 16:17:02:036,0,,,
16:12:2014 16:17:02:036,1,,,
16:12:2014 16:17:02:052,1,,,
16:12:2014 16:17:02:052,0,,,
16:12:2014 16:17:02:068,0,,,
16:12:2014 16:17:02:068,1,,,
16:12:2014 16:17:02:084,1,,,
16:12:2014 16:17:02:084,0,,,
16:12:2014 16:17:02:229,0,,,
16:12:2014 16:17:02:229,1,,,
